timestamp,util,mem_used,temp,power,sm_clk
2026/09/23 21:14:56.794, 17, 6803, 40, 36.63, 1380
2026/09/23 21:14:57.882, 16, 6803, 40, 43.31, 1380
2026/09/23 21:14:58.963, 50, 6799, 40, 38.27, 735
2026/09/23 21:15:00.051, 19, 6810, 40, 39.36, 1395
2026/09/23 21:15:01.147, 16, 6805, 40, 43.56, 1395
2026/09/23 21:15:02.230, 52, 6794, 39, 35.38, 885
2026/09/23 21:15:03.313, 22, 6791, 40, 37.77, 1140
2026/09/23 21:15:04.412, 23, 6784, 40, 37.56, 720
2026/09/23 21:15:05.497, 53, 6765, 40, 34.58, 1335
2026/09/23 21:15:06.586, 18, 6757, 40, 43.05, 1335
2026/09/23 21:15:07.669, 21, 6757, 40, 40.51, 720
2026/09/23 21:15:08.746, 19, 6756, 40, 34.75, 1260
2026/09/23 21:15:09.823, 18, 6758, 39, 38.94, 1260
2026/09/23 21:15:10.886, 100, 6950, 42, 90.66, 1830
2026/09/23 21:15:11.946, 100, 6940, 48, 192.73, 1965
2026/09/23 21:15:13.003, 100, 6939, 49, 192.79, 1965
2026/09/23 21:15:14.058, 100, 6950, 49, 193.32, 1965
2026/09/23 21:15:15.120, 100, 6960, 49, 191.40, 1965
2026/09/23 21:15:16.183, 100, 6958, 50, 191.26, 1965
2026/09/23 21:15:17.252, 100, 6969, 50, 191.33, 1965
2026/09/23 21:15:18.314, 100, 6994, 50, 194.41, 1965
2026/09/23 21:15:19.374, 100, 6973, 50, 191.88, 1965
2026/09/23 21:15:20.435, 100, 6971, 51, 192.36, 1965
2026/09/23 21:15:21.516, 100, 6984, 51, 190.26, 1965
2026/09/23 21:15:22.571, 100, 6975, 51, 193.48, 1965
2026/09/23 21:15:23.633, 100, 6986, 51, 195.13, 1965
2026/09/23 21:15:24.700, 100, 6983, 51, 187.41, 1965
2026/09/23 21:15:25.760, 100, 6977, 52, 191.64, 1965
2026/09/23 21:15:26.820, 100, 6964, 52, 196.86, 1965
