timestamp,util,mem_used,temp,power,sm_clk
2026/09/23 21:29:41.206, 19, 6881, 52, 39.87, 1185
2026/09/23 21:29:42.287, 47, 6883, 52, 35.36, 840
2026/09/23 21:29:43.364, 21, 6889, 52, 37.98, 1170
2026/09/23 21:29:44.443, 22, 6896, 52, 39.11, 1170
2026/09/23 21:29:45.528, 45, 6894, 52, 33.97, 840
2026/09/23 21:29:46.603, 20, 6889, 52, 38.86, 1155
2026/09/23 21:29:47.693, 22, 6886, 51, 38.58, 675
2026/09/23 21:29:48.777, 44, 6883, 51, 33.04, 1110
2026/09/23 21:29:49.864, 17, 6883, 51, 39.65, 1230
2026/09/23 21:29:50.925, 100, 7089, 56, 113.10, 1995
2026/09/23 21:29:51.981, 100, 7095, 58, 206.90, 1980
2026/09/23 21:29:53.039, 100, 7094, 59, 207.70, 1980
2026/09/23 21:29:54.104, 100, 7100, 59, 206.85, 1980
2026/09/23 21:29:55.171, 100, 7099, 60, 207.99, 1980
2026/09/23 21:29:56.237, 100, 7095, 60, 207.69, 1980
2026/09/23 21:29:57.301, 100, 7095, 60, 206.81, 1980
2026/09/23 21:29:58.361, 100, 7095, 60, 208.94, 1980
2026/09/23 21:29:59.422, 100, 7095, 60, 209.21, 1980
2026/09/23 21:30:00.476, 100, 7095, 60, 210.67, 1980
2026/09/23 21:30:01.530, 100, 7104, 60, 208.59, 1980
2026/09/23 21:30:02.586, 100, 7109, 61, 208.42, 1980
2026/09/23 21:30:03.641, 100, 7113, 61, 209.45, 1980
2026/09/23 21:30:04.698, 100, 7105, 61, 207.25, 1980
2026/09/23 21:30:05.757, 100, 7103, 61, 209.43, 1980
2026/09/23 21:30:06.813, 100, 7098, 61, 209.43, 1980
2026/09/23 21:30:07.874, 100, 7098, 61, 209.13, 1980
2026/09/23 21:30:08.932, 100, 7097, 61, 210.21, 1980
2026/09/23 21:30:09.996, 100, 7097, 62, 209.57, 1980
2026/09/23 21:30:11.060, 100, 7097, 62, 210.65, 1980
2026/09/23 21:30:12.123, 100, 7077, 62, 209.95, 1980
2026/09/23 21:30:13.184, 100, 7080, 62, 210.35, 1980
2026/09/23 21:30:14.246, 100, 7090, 62, 210.40, 1980
2026/09/23 21:30:15.309, 100, 7102, 62, 210.29, 1980
2026/09/23 21:30:16.366, 100, 7096, 62, 211.58, 1980
2026/09/23 21:30:17.439, 100, 7096, 62, 210.59, 1980
2026/09/23 21:30:18.495, 100, 7082, 62, 207.74, 1980
2026/09/23 21:30:19.549, 100, 7093, 62, 212.17, 1980
2026/09/23 21:30:20.607, 100, 7093, 63, 211.11, 1980
2026/09/23 21:30:21.667, 100, 7093, 63, 212.09, 1980
2026/09/23 21:30:22.726, 100, 7093, 63, 211.79, 1980
2026/09/23 21:30:23.783, 100, 7099, 63, 212.19, 1980
2026/09/23 21:30:24.839, 100, 7099, 63, 211.98, 1980
2026/09/23 21:30:25.891, 100, 7099, 63, 208.41, 1965
2026/09/23 21:30:26.954, 100, 7094, 63, 209.15, 1965
2026/09/23 21:30:28.010, 100, 7093, 63, 207.99, 1965
2026/09/23 21:30:29.064, 100, 7091, 63, 209.42, 1965
2026/09/23 21:30:30.123, 100, 7091, 63, 208.00, 1965
2026/09/23 21:30:31.234, 100, 7092, 63, 208.53, 1965
2026/09/23 21:30:32.295, 100, 7091, 63, 207.23, 1965
2026/09/23 21:30:33.351, 100, 7091, 63, 208.63, 1965
2026/09/23 21:30:34.406, 100, 7084, 63, 208.12, 1965
2026/09/23 21:30:35.466, 100, 7084, 63, 208.10, 1965
2026/09/23 21:30:36.523, 100, 7081, 63, 208.66, 1965
2026/09/23 21:30:37.580, 100, 7081, 63, 208.66, 1965
2026/09/23 21:30:38.641, 100, 7081, 64, 207.72, 1965
2026/09/23 21:30:39.698, 100, 7098, 64, 208.69, 1965
2026/09/23 21:30:40.751, 100, 7095, 64, 208.43, 1965
2026/09/23 21:30:41.806, 100, 7085, 64, 208.92, 1965
2026/09/23 21:30:42.861, 100, 7086, 64, 208.80, 1965
2026/09/23 21:30:43.913, 100, 7091, 64, 207.98, 1965
2026/09/23 21:30:44.965, 100, 7085, 64, 209.57, 1965
2026/09/23 21:30:46.022, 99, 7085, 64, 206.26, 1965
2026/09/23 21:30:47.076, 100, 7080, 64, 208.74, 1965
2026/09/23 21:30:48.139, 100, 7082, 64, 209.25, 1965
2026/09/23 21:30:49.201, 100, 7082, 64, 208.63, 1965
2026/09/23 21:30:50.263, 100, 7082, 64, 210.34, 1965
2026/09/23 21:30:51.323, 100, 7081, 64, 208.52, 1965
2026/09/23 21:30:52.386, 100, 7079, 64, 209.82, 1965
2026/09/23 21:30:53.443, 100, 7078, 64, 209.54, 1965
2026/09/23 21:30:54.523, 100, 7084, 64, 209.84, 1965
2026/09/23 21:30:55.589, 100, 7084, 64, 210.48, 1965
2026/09/23 21:30:56.650, 100, 7080, 64, 211.51, 1965
2026/09/23 21:30:57.707, 100, 7080, 65, 212.11, 1965
2026/09/23 21:30:58.764, 100, 7079, 64, 209.72, 1965
2026/09/23 21:30:59.824, 85, 7014, 64, 205.04, 1965
