util,power,sm_clk,mem_clk,temp
18, 38.02, 1140, 5001, 49
20, 36.37, 735, 5001, 48
20, 36.96, 735, 5001, 48
44, 31.69, 1020, 810, 48
19, 36.78, 1185, 5001, 48
17, 38.35, 1185, 5001, 48
46, 33.33, 915, 810, 48
18, 37.97, 1155, 5001, 48
24, 37.98, 1155, 5001, 48
100, 146.89, 1995, 6801, 56
100, 223.13, 1980, 6801, 57
100, 221.99, 1980, 6801, 57
100, 222.11, 1980, 6801, 58
100, 223.27, 1980, 6801, 58
100, 222.62, 1980, 6801, 58
100, 224.16, 1980, 6801, 58
100, 222.99, 1980, 6801, 58
100, 222.13, 1980, 6801, 59
100, 222.62, 1980, 6801, 59
100, 222.56, 1980, 6801, 59
100, 223.22, 1980, 6801, 60
100, 218.78, 1980, 6801, 59
100, 222.88, 1980, 6801, 60
100, 222.47, 1980, 6801, 60
100, 222.71, 1980, 6801, 60
100, 221.89, 1980, 6801, 60
100, 223.24, 1980, 6801, 61
100, 224.27, 1980, 6801, 61
100, 223.62, 1980, 6801, 61
100, 224.72, 1980, 6801, 61
100, 223.74, 1980, 6801, 61
100, 224.93, 1980, 6801, 61
100, 228.64, 1980, 6801, 62
100, 224.15, 1965, 6801, 62
100, 222.55, 1965, 6801, 62
100, 225.09, 1965, 6801, 62
100, 226.37, 1965, 6801, 62
100, 226.02, 1965, 6801, 62
100, 226.63, 1965, 6801, 63
100, 226.36, 1965, 6801, 62
100, 225.66, 1965, 6801, 63
100, 225.99, 1965, 6801, 63
100, 224.70, 1965, 6801, 63
100, 226.72, 1965, 6801, 63
100, 227.13, 1965, 6801, 63
100, 226.07, 1965, 6801, 63
100, 220.82, 1965, 6801, 63
100, 223.57, 1965, 6801, 63
100, 228.22, 1965, 6801, 63
100, 226.61, 1965, 6801, 63
100, 227.54, 1965, 6801, 64
100, 226.57, 1965, 6801, 64
100, 226.12, 1965, 6801, 64
100, 226.15, 1965, 6801, 64
100, 228.10, 1965, 6801, 64
100, 227.76, 1965, 6801, 64
100, 228.17, 1965, 6801, 64
100, 227.54, 1965, 6801, 64
100, 223.66, 1965, 6801, 65
100, 224.95, 1965, 6801, 64
100, 228.18, 1965, 6801, 64
100, 227.02, 1965, 6801, 65
100, 227.50, 1965, 6801, 64
100, 227.30, 1965, 6801, 65
100, 228.30, 1965, 6801, 65
100, 228.34, 1965, 6801, 65
100, 228.73, 1965, 6801, 65
100, 228.15, 1965, 6801, 65
100, 228.91, 1965, 6801, 65
100, 228.33, 1965, 6801, 65
100, 228.88, 1965, 6801, 65
