util,power,sm_clk,mem_clk,temp
21, 39.26, 1110, 5001, 55
19, 37.61, 675, 810, 55
20, 38.62, 810, 5001, 55
43, 34.92, 870, 810, 54
19, 36.66, 1185, 5001, 54
23, 42.33, 1185, 5001, 54
100, 227.12, 1965, 6801, 62
100, 230.55, 1950, 6801, 62
100, 231.05, 1965, 6801, 63
100, 231.74, 1965, 6801, 63
100, 231.89, 1965, 6801, 63
100, 231.24, 1965, 6801, 64
100, 231.29, 1965, 6801, 64
100, 231.10, 1965, 6801, 64
100, 231.40, 1965, 6801, 65
100, 232.47, 1965, 6801, 65
100, 232.86, 1965, 6801, 65
100, 231.41, 1965, 6801, 65
99, 228.75, 1965, 6801, 65
100, 230.46, 1965, 6801, 65
100, 231.71, 1965, 6801, 65
100, 230.78, 1965, 6801, 65
100, 231.48, 1950, 6801, 66
100, 231.40, 1950, 6801, 66
100, 232.22, 1965, 6801, 65
100, 230.43, 1950, 6801, 66
100, 231.80, 1965, 6801, 66
100, 230.58, 1950, 6801, 66
100, 232.05, 1965, 6801, 66
100, 231.10, 1965, 6801, 66
100, 231.74, 1950, 6801, 66
100, 228.03, 1950, 6801, 66
100, 231.39, 1950, 6801, 67
100, 230.85, 1950, 6801, 66
100, 231.96, 1950, 6801, 67
100, 231.86, 1950, 6801, 67
100, 230.80, 1950, 6801, 67
100, 231.46, 1950, 6801, 67
100, 230.77, 1950, 6801, 67
100, 230.25, 1950, 6801, 67
100, 230.90, 1950, 6801, 67
100, 230.61, 1950, 6801, 67
100, 232.11, 1950, 6801, 67
100, 230.71, 1950, 6801, 67
100, 229.07, 1935, 6801, 66
100, 230.35, 1950, 6801, 67
100, 231.03, 1950, 6801, 68
100, 231.49, 1950, 6801, 67
100, 231.83, 1950, 6801, 68
100, 230.94, 1965, 6801, 68
100, 231.24, 1950, 6801, 68
100, 232.24, 1950, 6801, 68
100, 230.69, 1950, 6801, 68
100, 231.80, 1950, 6801, 68
100, 232.99, 1950, 6801, 68
100, 233.07, 1950, 6801, 68
100, 230.93, 1950, 6801, 68
100, 228.22, 1950, 6801, 68
100, 232.01, 1950, 6801, 68
100, 231.33, 1950, 6801, 68
100, 232.18, 1935, 6801, 68
100, 232.69, 1950, 6801, 68
100, 232.76, 1950, 6801, 68
100, 232.29, 1950, 6801, 68
100, 231.48, 1950, 6801, 68
100, 232.12, 1950, 6801, 69
100, 232.39, 1950, 6801, 68
100, 232.61, 1950, 6801, 68
100, 232.17, 1950, 6801, 68
100, 232.53, 1950, 6801, 68
