util,power,sm_clk,mem_clk,temp
44, 33.70, 930, 810, 55
12, 38.40, 1110, 5001, 55
46, 35.63, 510, 810, 55
42, 32.94, 870, 810, 54
23, 31.50, 915, 810, 54
40, 32.06, 960, 810, 54
19, 39.79, 1215, 5001, 54
46, 38.52, 840, 810, 54
19, 39.67, 1305, 5001, 54
100, 124.76, 1980, 6801, 60
100, 227.96, 1965, 6801, 62
100, 227.19, 1965, 6801, 62
100, 228.44, 1965, 6801, 62
100, 227.78, 1965, 6801, 63
100, 230.03, 1965, 6801, 63
100, 230.12, 1965, 6801, 63
100, 228.33, 1965, 6801, 63
100, 229.89, 1965, 6801, 64
100, 230.04, 1965, 6801, 64
100, 230.57, 1965, 6801, 64
100, 229.78, 1965, 6801, 64
100, 225.09, 1965, 6801, 65
100, 228.67, 1965, 6801, 65
100, 228.80, 1965, 6801, 65
100, 229.36, 1965, 6801, 65
100, 230.45, 1965, 6801, 65
100, 230.02, 1965, 6801, 65
100, 229.88, 1965, 6801, 65
100, 229.56, 1965, 6801, 66
100, 232.70, 1950, 6801, 66
100, 232.77, 1965, 6801, 66
100, 232.36, 1950, 6801, 66
100, 231.89, 1950, 6801, 66
100, 227.26, 1950, 6801, 66
100, 227.48, 1950, 6801, 66
100, 228.43, 1965, 6801, 66
100, 229.57, 1950, 6801, 66
100, 231.18, 1965, 6801, 66
100, 231.73, 1965, 6801, 67
100, 232.09, 1965, 6801, 67
100, 232.44, 1965, 6801, 67
100, 232.57, 1965, 6801, 67
100, 232.64, 1950, 6801, 67
100, 232.47, 1965, 6801, 67
100, 232.36, 1965, 6801, 67
100, 233.09, 1965, 6801, 67
100, 226.89, 1965, 6801, 67
100, 230.33, 1950, 6801, 67
100, 233.53, 1965, 6801, 67
100, 232.36, 1965, 6801, 67
100, 232.18, 1965, 6801, 67
100, 232.66, 1965, 6801, 67
100, 233.67, 1965, 6801, 68
100, 232.27, 1950, 6801, 68
100, 232.57, 1965, 6801, 68
100, 231.65, 1965, 6801, 68
100, 232.57, 1965, 6801, 68
100, 232.48, 1965, 6801, 68
100, 228.28, 1950, 6801, 68
100, 230.05, 1965, 6801, 68
100, 231.48, 1950, 6801, 68
100, 232.28, 1950, 6801, 68
100, 232.85, 1965, 6801, 68
100, 233.67, 1965, 6801, 68
100, 232.69, 1965, 6801, 68
100, 234.00, 1965, 6801, 68
100, 232.66, 1950, 6801, 68
100, 231.96, 1950, 6801, 68
100, 233.38, 1950, 6801, 69
100, 232.47, 1950, 6801, 68
