util,power,sm_clk,mem_clk,temp
45, 37.15, 690, 810, 55
19, 36.05, 1245, 5001, 55
18, 40.87, 1245, 5001, 55
19, 38.35, 900, 5001, 55
21, 38.81, 900, 5001, 55
100, 168.82, 1980, 6801, 61
100, 229.73, 1965, 6801, 62
100, 229.19, 1965, 6801, 63
100, 230.41, 1965, 6801, 63
100, 231.15, 1965, 6801, 64
100, 230.54, 1965, 6801, 64
100, 231.02, 1965, 6801, 64
100, 229.48, 1965, 6801, 64
100, 230.73, 1965, 6801, 65
100, 230.72, 1965, 6801, 65
100, 231.96, 1965, 6801, 65
100, 230.69, 1965, 6801, 65
100, 231.23, 1965, 6801, 65
100, 226.70, 1965, 6801, 65
100, 231.14, 1965, 6801, 66
100, 230.57, 1965, 6801, 66
100, 231.03, 1965, 6801, 66
100, 231.32, 1965, 6801, 66
100, 231.63, 1965, 6801, 66
100, 230.70, 1965, 6801, 66
100, 231.05, 1965, 6801, 66
100, 231.81, 1965, 6801, 66
100, 231.80, 1965, 6801, 66
100, 231.20, 1965, 6801, 67
100, 231.53, 1965, 6801, 67
100, 230.59, 1950, 6801, 67
100, 226.79, 1950, 6801, 67
100, 229.68, 1950, 6801, 67
100, 229.60, 1950, 6801, 67
100, 230.00, 1950, 6801, 67
100, 230.79, 1950, 6801, 67
100, 230.09, 1950, 6801, 67
100, 230.55, 1950, 6801, 67
100, 230.57, 1950, 6801, 67
100, 230.76, 1950, 6801, 67
100, 230.13, 1950, 6801, 67
100, 229.84, 1950, 6801, 68
100, 230.11, 1950, 6801, 67
100, 229.41, 1965, 6801, 67
100, 228.01, 1950, 6801, 68
100, 229.89, 1965, 6801, 68
100, 229.96, 1950, 6801, 68
100, 230.25, 1965, 6801, 68
100, 229.98, 1950, 6801, 68
100, 230.56, 1965, 6801, 68
100, 230.97, 1950, 6801, 68
100, 230.60, 1950, 6801, 68
100, 230.95, 1950, 6801, 68
100, 231.16, 1950, 6801, 68
100, 230.82, 1950, 6801, 68
100, 230.39, 1950, 6801, 68
100, 229.24, 1950, 6801, 68
99, 225.40, 1950, 6801, 68
100, 230.49, 1950, 6801, 68
100, 231.06, 1950, 6801, 68
100, 230.62, 1950, 6801, 68
100, 230.57, 1950, 6801, 68
100, 230.21, 1950, 6801, 68
100, 231.12, 1965, 6801, 68
100, 229.15, 1965, 6801, 69
100, 231.37, 1950, 6801, 69
100, 230.57, 1950, 6801, 68
100, 229.18, 1950, 6801, 69
100, 230.86, 1950, 6801, 69
100, 230.49, 1950, 6801, 69
100, 230.52, 1950, 6801, 68
