util,power,sm_clk,mem_clk,temp
23, 39.49, 615, 5001, 55
44, 34.89, 1065, 810, 55
20, 39.97, 1170, 5001, 55
21, 39.37, 705, 5001, 55
21, 35.09, 1170, 5001, 55
72, 56.23, 1830, 6801, 55
100, 225.58, 1965, 6801, 62
100, 231.54, 1965, 6801, 63
100, 230.07, 1965, 6801, 63
100, 231.13, 1950, 6801, 63
100, 232.11, 1965, 6801, 64
100, 231.13, 1965, 6801, 64
100, 231.71, 1965, 6801, 64
100, 232.24, 1965, 6801, 64
100, 230.75, 1950, 6801, 65
100, 231.80, 1965, 6801, 65
100, 231.16, 1965, 6801, 65
100, 231.84, 1965, 6801, 65
99, 228.26, 1950, 6801, 65
100, 232.13, 1965, 6801, 66
100, 231.58, 1965, 6801, 66
100, 232.17, 1965, 6801, 66
100, 231.80, 1935, 6801, 66
100, 232.00, 1965, 6801, 66
100, 232.98, 1965, 6801, 66
100, 232.05, 1965, 6801, 66
100, 231.63, 1950, 6801, 66
100, 231.11, 1965, 6801, 66
100, 231.80, 1965, 6801, 66
100, 230.36, 1965, 6801, 67
100, 231.53, 1950, 6801, 66
100, 227.95, 1950, 6801, 66
100, 231.24, 1950, 6801, 67
100, 231.42, 1950, 6801, 67
100, 232.76, 1950, 6801, 67
100, 231.52, 1950, 6801, 67
100, 231.81, 1950, 6801, 67
100, 232.07, 1950, 6801, 67
100, 231.49, 1950, 6801, 67
100, 232.17, 1950, 6801, 67
100, 232.40, 1950, 6801, 67
100, 232.18, 1950, 6801, 67
100, 232.53, 1950, 6801, 68
100, 232.07, 1950, 6801, 68
100, 229.14, 1950, 6801, 67
100, 231.38, 1950, 6801, 68
100, 232.57, 1950, 6801, 68
100, 231.71, 1950, 6801, 68
100, 231.79, 1950, 6801, 68
100, 231.33, 1950, 6801, 68
100, 232.79, 1950, 6801, 68
100, 231.90, 1950, 6801, 68
100, 230.89, 1950, 6801, 68
100, 231.35, 1950, 6801, 68
100, 231.98, 1950, 6801, 68
100, 232.06, 1950, 6801, 68
100, 232.40, 1950, 6801, 68
100, 229.19, 1965, 6801, 67
100, 231.86, 1950, 6801, 68
100, 232.76, 1950, 6801, 68
100, 231.86, 1950, 6801, 68
100, 232.50, 1950, 6801, 69
100, 232.50, 1965, 6801, 69
100, 231.65, 1950, 6801, 69
100, 232.86, 1950, 6801, 69
100, 231.62, 1950, 6801, 68
100, 232.97, 1950, 6801, 69
100, 231.84, 1950, 6801, 69
100, 232.06, 1950, 6801, 69
100, 232.05, 1950, 6801, 69
