util,power,sm_clk,mem_clk,temp
19, 39.40, 1110, 5001, 56
43, 37.65, 675, 810, 55
19, 36.85, 1140, 5001, 55
20, 39.57, 1140, 5001, 55
47, 35.81, 720, 810, 55
19, 38.88, 1215, 5001, 55
22, 39.84, 720, 5001, 54
46, 37.16, 585, 810, 54
20, 36.85, 1155, 5001, 54
100, 135.45, 1980, 6801, 60
100, 226.91, 1965, 6801, 62
100, 226.95, 1965, 6801, 63
100, 228.08, 1965, 6801, 63
100, 227.66, 1965, 6801, 63
100, 229.24, 1965, 6801, 63
100, 228.30, 1965, 6801, 64
100, 228.17, 1965, 6801, 64
100, 229.41, 1965, 6801, 64
100, 229.31, 1965, 6801, 64
100, 229.23, 1965, 6801, 65
100, 229.62, 1965, 6801, 65
100, 225.20, 1965, 6801, 64
100, 226.22, 1965, 6801, 65
100, 227.87, 1965, 6801, 65
100, 228.41, 1965, 6801, 65
100, 229.39, 1965, 6801, 65
100, 228.77, 1965, 6801, 65
100, 229.80, 1965, 6801, 66
100, 229.61, 1965, 6801, 66
100, 230.60, 1965, 6801, 66
100, 227.80, 1950, 6801, 66
100, 230.33, 1965, 6801, 66
100, 229.45, 1965, 6801, 66
100, 230.84, 1965, 6801, 66
100, 223.94, 1965, 6801, 66
100, 227.80, 1965, 6801, 66
100, 229.26, 1965, 6801, 66
100, 229.96, 1965, 6801, 67
100, 230.42, 1965, 6801, 67
100, 229.02, 1950, 6801, 67
100, 228.82, 1950, 6801, 67
100, 229.38, 1965, 6801, 67
100, 229.39, 1965, 6801, 67
100, 229.62, 1965, 6801, 67
100, 229.55, 1965, 6801, 67
100, 229.11, 1950, 6801, 67
100, 225.70, 1965, 6801, 67
100, 228.44, 1965, 6801, 67
100, 229.46, 1950, 6801, 67
100, 229.08, 1965, 6801, 67
100, 228.70, 1950, 6801, 67
100, 228.35, 1935, 6801, 67
100, 227.80, 1950, 6801, 67
100, 229.53, 1965, 6801, 68
100, 229.26, 1950, 6801, 68
100, 229.11, 1950, 6801, 67
100, 229.26, 1950, 6801, 68
100, 228.87, 1950, 6801, 68
99, 225.17, 1965, 6801, 68
100, 228.02, 1950, 6801, 68
100, 228.91, 1950, 6801, 68
100, 227.86, 1965, 6801, 68
100, 228.92, 1950, 6801, 68
100, 229.36, 1965, 6801, 68
100, 227.86, 1965, 6801, 68
100, 228.27, 1950, 6801, 68
100, 229.45, 1950, 6801, 68
100, 229.92, 1950, 6801, 68
100, 230.47, 1950, 6801, 68
100, 229.23, 1950, 6801, 68
100, 229.65, 1950, 6801, 68
