util,power,sm_clk,mem_clk,temp
12, 19.94, 210, 405, 39
14, 20.00, 210, 405, 39
12, 20.03, 210, 405, 39
10, 19.88, 210, 405, 39
13, 20.18, 210, 405, 39
17, 20.17, 210, 405, 39
9, 19.93, 210, 405, 39
12, 19.92, 210, 405, 39
100, 170.27, 1965, 6801, 49
100, 236.49, 1965, 6801, 51
100, 236.82, 1950, 6801, 51
100, 236.69, 1980, 6801, 52
100, 234.80, 1980, 6801, 52
100, 233.73, 1980, 6801, 53
100, 234.46, 1980, 6801, 53
100, 233.95, 1980, 6801, 53
100, 233.66, 1980, 6801, 54
100, 233.58, 1980, 6801, 54
100, 231.18, 1980, 6801, 54
100, 232.90, 1965, 6801, 54
100, 235.05, 1980, 6801, 55
100, 234.88, 1980, 6801, 56
100, 233.95, 1950, 6801, 56
100, 232.53, 1980, 6801, 56
100, 233.02, 1980, 6801, 56
100, 231.69, 1980, 6801, 56
100, 232.59, 1965, 6801, 57
100, 231.95, 1965, 6801, 57
100, 237.34, 1965, 6801, 57
100, 233.56, 1965, 6801, 58
100, 235.57, 1965, 6801, 58
100, 237.96, 1965, 6801, 58
100, 237.79, 1965, 6801, 59
100, 236.71, 1965, 6801, 59
100, 239.11, 1965, 6801, 59
100, 238.48, 1965, 6801, 59
100, 237.48, 1950, 6801, 59
100, 238.55, 1965, 6801, 59
100, 238.54, 1950, 6801, 60
100, 235.19, 1965, 6801, 60
100, 238.67, 1950, 6801, 60
100, 237.61, 1950, 6801, 60
100, 238.25, 1965, 6801, 61
100, 237.77, 1950, 6801, 61
100, 238.42, 1965, 6801, 61
100, 238.42, 1965, 6801, 61
100, 237.57, 1965, 6801, 61
100, 238.63, 1965, 6801, 61
100, 235.73, 1965, 6801, 62
100, 239.12, 1965, 6801, 62
100, 232.38, 1965, 6801, 61
100, 237.04, 1965, 6801, 62
100, 238.64, 1965, 6801, 62
100, 238.83, 1950, 6801, 62
100, 239.22, 1950, 6801, 62
100, 239.04, 1950, 6801, 62
100, 238.93, 1935, 6801, 62
100, 238.75, 1950, 6801, 63
100, 239.15, 1950, 6801, 63
100, 238.51, 1950, 6801, 63
