util,power,sm_clk,mem_clk,temp
20, 38.96, 555, 810, 56
21, 35.03, 1170, 5001, 55
22, 39.67, 1170, 5001, 55
47, 37.62, 675, 810, 55
18, 37.37, 1260, 5001, 55
18, 40.99, 1260, 5001, 55
50, 35.73, 930, 810, 54
19, 39.44, 1170, 5001, 54
45, 37.73, 690, 810, 54
100, 91.29, 1830, 6801, 58
100, 227.24, 1980, 6801, 62
100, 226.24, 1965, 6801, 62
100, 227.98, 1965, 6801, 63
100, 228.05, 1965, 6801, 63
100, 229.18, 1965, 6801, 63
100, 228.87, 1965, 6801, 64
100, 229.33, 1965, 6801, 64
100, 228.58, 1965, 6801, 64
100, 228.90, 1965, 6801, 64
100, 228.96, 1965, 6801, 64
100, 229.30, 1965, 6801, 65
100, 225.28, 1965, 6801, 63
100, 227.04, 1965, 6801, 65
100, 228.83, 1965, 6801, 65
100, 228.99, 1965, 6801, 65
100, 228.69, 1965, 6801, 66
100, 228.77, 1965, 6801, 66
100, 230.01, 1965, 6801, 66
100, 228.93, 1965, 6801, 66
100, 229.85, 1965, 6801, 66
100, 229.16, 1965, 6801, 66
100, 229.78, 1965, 6801, 66
100, 229.44, 1965, 6801, 66
100, 229.37, 1965, 6801, 67
100, 223.86, 1965, 6801, 66
100, 227.91, 1965, 6801, 66
100, 230.15, 1965, 6801, 67
100, 230.42, 1965, 6801, 67
100, 228.91, 1965, 6801, 67
100, 227.62, 1965, 6801, 67
100, 229.63, 1965, 6801, 67
100, 228.90, 1965, 6801, 67
100, 229.45, 1950, 6801, 67
100, 229.65, 1950, 6801, 67
100, 229.62, 1965, 6801, 67
100, 229.41, 1965, 6801, 67
100, 225.97, 1965, 6801, 67
100, 226.28, 1965, 6801, 67
100, 229.44, 1965, 6801, 67
100, 229.69, 1965, 6801, 68
100, 229.29, 1965, 6801, 68
100, 229.59, 1965, 6801, 68
100, 229.65, 1950, 6801, 68
100, 228.77, 1965, 6801, 68
100, 228.69, 1965, 6801, 68
100, 228.78, 1965, 6801, 68
100, 227.79, 1950, 6801, 68
100, 228.33, 1950, 6801, 68
100, 228.34, 1965, 6801, 68
100, 223.44, 1950, 6801, 68
100, 227.30, 1965, 6801, 68
100, 229.06, 1965, 6801, 68
100, 228.62, 1950, 6801, 68
100, 228.80, 1950, 6801, 68
100, 229.02, 1950, 6801, 68
100, 228.67, 1965, 6801, 68
100, 229.18, 1950, 6801, 68
100, 229.79, 1965, 6801, 68
100, 228.90, 1965, 6801, 68
100, 229.45, 1950, 6801, 69
100, 230.54, 1950, 6801, 68
