util,power,sm_clk,mem_clk,temp
17, 37.79, 1230, 5001, 56
19, 41.08, 1230, 5001, 56
21, 38.30, 825, 5001, 55
20, 38.43, 825, 5001, 55
47, 33.91, 1050, 810, 55
19, 41.15, 1245, 5001, 55
19, 38.71, 915, 5001, 55
19, 38.79, 915, 5001, 54
47, 37.44, 525, 5001, 54
100, 161.76, 1980, 6801, 61
100, 224.15, 1965, 6801, 62
100, 223.71, 1965, 6801, 62
100, 222.81, 1965, 6801, 63
100, 224.50, 1965, 6801, 63
100, 224.32, 1965, 6801, 63
100, 224.52, 1965, 6801, 64
100, 224.59, 1965, 6801, 64
100, 225.60, 1965, 6801, 64
100, 224.83, 1965, 6801, 64
100, 225.33, 1965, 6801, 64
100, 226.00, 1965, 6801, 65
100, 220.72, 1965, 6801, 65
100, 225.07, 1965, 6801, 65
100, 225.18, 1965, 6801, 65
100, 226.26, 1965, 6801, 65
100, 225.43, 1965, 6801, 65
100, 225.11, 1965, 6801, 66
100, 226.43, 1965, 6801, 65
100, 226.70, 1965, 6801, 66
100, 225.09, 1965, 6801, 65
100, 225.22, 1965, 6801, 66
100, 224.89, 1965, 6801, 66
100, 226.69, 1965, 6801, 66
100, 224.12, 1965, 6801, 66
100, 222.79, 1965, 6801, 66
100, 225.86, 1965, 6801, 66
100, 226.12, 1965, 6801, 66
100, 226.83, 1965, 6801, 66
100, 225.91, 1965, 6801, 67
100, 227.68, 1965, 6801, 67
100, 227.15, 1965, 6801, 67
100, 227.78, 1965, 6801, 67
100, 227.14, 1965, 6801, 67
100, 226.95, 1965, 6801, 67
100, 228.21, 1965, 6801, 67
100, 229.64, 1950, 6801, 67
100, 224.42, 1965, 6801, 67
100, 227.19, 1935, 6801, 67
100, 228.79, 1950, 6801, 67
100, 228.03, 1950, 6801, 67
100, 228.50, 1950, 6801, 67
100, 229.39, 1950, 6801, 67
100, 228.83, 1965, 6801, 68
100, 227.87, 1950, 6801, 68
100, 229.14, 1965, 6801, 68
100, 228.57, 1950, 6801, 68
100, 229.50, 1950, 6801, 68
100, 227.99, 1965, 6801, 68
100, 225.00, 1950, 6801, 68
100, 227.26, 1965, 6801, 68
100, 229.07, 1965, 6801, 68
100, 229.09, 1950, 6801, 68
100, 229.55, 1965, 6801, 68
100, 229.55, 1965, 6801, 68
100, 229.32, 1950, 6801, 68
100, 228.10, 1965, 6801, 68
100, 229.20, 1950, 6801, 68
100, 229.74, 1950, 6801, 68
100, 230.14, 1950, 6801, 68
100, 229.28, 1950, 6801, 68
100, 229.25, 1950, 6801, 68
