util,power,sm_clk,mem_clk,temp
23, 38.75, 900, 5001, 56
46, 34.61, 1140, 5001, 55
19, 39.23, 1140, 5001, 55
22, 38.40, 675, 5001, 55
19, 35.63, 1140, 5001, 55
19, 39.12, 1140, 5001, 55
44, 34.53, 975, 810, 54
20, 39.60, 1170, 5001, 54
23, 38.30, 675, 5001, 54
19, 35.93, 1305, 5001, 54
67, 71.37, 1830, 6801, 54
100, 225.96, 1980, 6801, 62
100, 226.01, 1965, 6801, 62
100, 221.74, 1965, 6801, 63
100, 223.53, 1965, 6801, 63
100, 223.10, 1950, 6801, 63
100, 222.77, 1965, 6801, 63
100, 224.14, 1965, 6801, 64
100, 223.80, 1965, 6801, 63
100, 224.43, 1965, 6801, 64
100, 224.74, 1965, 6801, 64
100, 225.30, 1965, 6801, 64
100, 224.27, 1965, 6801, 64
100, 219.23, 1965, 6801, 65
100, 224.08, 1965, 6801, 65
100, 224.70, 1965, 6801, 65
100, 224.06, 1965, 6801, 65
100, 224.84, 1965, 6801, 65
100, 225.15, 1965, 6801, 65
100, 226.42, 1965, 6801, 66
100, 225.81, 1965, 6801, 65
100, 224.64, 1965, 6801, 66
100, 226.00, 1965, 6801, 66
100, 225.33, 1965, 6801, 66
100, 226.44, 1965, 6801, 66
100, 219.97, 1965, 6801, 65
100, 225.49, 1965, 6801, 66
100, 225.28, 1965, 6801, 66
100, 225.60, 1965, 6801, 66
100, 226.03, 1965, 6801, 66
100, 227.32, 1965, 6801, 66
100, 226.77, 1965, 6801, 66
100, 227.20, 1965, 6801, 67
100, 226.69, 1965, 6801, 67
100, 227.48, 1965, 6801, 67
100, 227.61, 1965, 6801, 67
100, 226.78, 1965, 6801, 67
100, 223.98, 1950, 6801, 67
100, 223.47, 1950, 6801, 67
100, 229.03, 1950, 6801, 67
100, 228.96, 1950, 6801, 67
100, 229.57, 1950, 6801, 67
100, 229.23, 1965, 6801, 67
100, 230.13, 1950, 6801, 67
100, 229.27, 1965, 6801, 67
100, 228.87, 1950, 6801, 68
100, 229.21, 1965, 6801, 68
100, 227.63, 1950, 6801, 68
100, 229.26, 1965, 6801, 68
100, 229.07, 1965, 6801, 68
100, 222.17, 1965, 6801, 67
100, 228.39, 1950, 6801, 68
100, 229.41, 1950, 6801, 68
100, 227.90, 1950, 6801, 68
100, 228.64, 1950, 6801, 68
100, 228.74, 1950, 6801, 68
100, 229.43, 1950, 6801, 68
100, 228.75, 1950, 6801, 68
100, 229.40, 1965, 6801, 68
100, 227.87, 1965, 6801, 68
100, 229.32, 1965, 6801, 68
100, 228.83, 1950, 6801, 68
100, 212.24, 1965, 6801, 68
