util,power,sm_clk,mem_clk,temp
19, 37.92, 1140, 5001, 56
19, 39.46, 1140, 5001, 55
46, 34.83, 930, 810, 55
19, 40.14, 1215, 5001, 55
21, 39.70, 720, 5001, 55
48, 36.51, 720, 810, 54
19, 37.25, 1200, 5001, 54
18, 39.66, 1200, 5001, 54
49, 35.43, 765, 810, 54
100, 149.65, 1980, 6801, 58
100, 227.06, 1965, 6801, 62
100, 223.01, 1965, 6801, 62
100, 222.99, 1965, 6801, 63
100, 221.73, 1965, 6801, 63
100, 224.50, 1965, 6801, 63
100, 224.33, 1965, 6801, 63
100, 224.59, 1965, 6801, 64
100, 224.46, 1965, 6801, 64
100, 224.79, 1965, 6801, 64
100, 225.62, 1965, 6801, 64
100, 225.55, 1965, 6801, 65
99, 218.67, 1965, 6801, 64
100, 224.04, 1965, 6801, 65
100, 224.82, 1965, 6801, 65
100, 225.56, 1965, 6801, 65
100, 225.44, 1965, 6801, 65
100, 226.09, 1965, 6801, 65
100, 225.96, 1965, 6801, 66
100, 225.90, 1965, 6801, 66
100, 226.01, 1965, 6801, 65
100, 226.06, 1965, 6801, 66
100, 226.25, 1965, 6801, 66
100, 225.71, 1965, 6801, 66
100, 226.09, 1965, 6801, 66
100, 220.85, 1965, 6801, 66
100, 225.24, 1965, 6801, 66
100, 225.61, 1965, 6801, 66
100, 225.97, 1965, 6801, 66
100, 225.65, 1965, 6801, 67
100, 226.61, 1965, 6801, 67
100, 226.94, 1965, 6801, 66
100, 227.52, 1965, 6801, 67
100, 226.97, 1965, 6801, 67
100, 227.08, 1965, 6801, 67
100, 227.12, 1965, 6801, 67
100, 227.57, 1965, 6801, 67
100, 223.91, 1965, 6801, 67
100, 228.18, 1965, 6801, 67
100, 227.89, 1965, 6801, 67
100, 228.89, 1950, 6801, 67
100, 229.50, 1950, 6801, 68
100, 229.26, 1965, 6801, 67
100, 230.03, 1965, 6801, 67
100, 229.91, 1950, 6801, 68
100, 227.95, 1965, 6801, 68
100, 228.23, 1950, 6801, 68
100, 228.23, 1950, 6801, 68
100, 228.18, 1965, 6801, 68
99, 223.90, 1950, 6801, 67
100, 226.96, 1950, 6801, 68
100, 229.33, 1965, 6801, 68
100, 230.99, 1965, 6801, 68
100, 228.95, 1965, 6801, 68
100, 228.09, 1965, 6801, 68
100, 229.24, 1965, 6801, 68
100, 228.97, 1965, 6801, 68
100, 228.02, 1950, 6801, 68
100, 228.61, 1950, 6801, 68
100, 227.94, 1965, 6801, 68
100, 229.07, 1965, 6801, 68
100, 228.32, 1950, 6801, 68
