util,power,sm_clk,mem_clk,temp
38, 33.03, 975, 810, 55
14, 39.18, 1260, 5001, 55
20, 40.35, 1260, 5001, 55
39, 33.67, 735, 810, 54
37, 32.88, 1035, 810, 54
21, 37.73, 1155, 5001, 54
21, 39.15, 1155, 5001, 54
100, 175.52, 1965, 6801, 61
100, 230.94, 1965, 6801, 62
100, 231.48, 1965, 6801, 63
100, 231.04, 1965, 6801, 63
100, 230.26, 1965, 6801, 63
100, 230.40, 1965, 6801, 63
100, 230.01, 1965, 6801, 63
100, 229.05, 1965, 6801, 64
100, 229.57, 1965, 6801, 64
100, 230.82, 1965, 6801, 65
100, 231.58, 1965, 6801, 65
100, 230.86, 1965, 6801, 65
100, 230.48, 1950, 6801, 65
100, 227.87, 1950, 6801, 65
100, 232.21, 1965, 6801, 65
100, 232.11, 1950, 6801, 65
100, 232.64, 1950, 6801, 65
100, 231.62, 1965, 6801, 65
100, 232.68, 1965, 6801, 66
100, 232.79, 1965, 6801, 66
100, 232.13, 1965, 6801, 66
100, 231.52, 1965, 6801, 66
100, 231.56, 1950, 6801, 66
100, 232.35, 1950, 6801, 66
100, 230.66, 1965, 6801, 66
100, 229.77, 1965, 6801, 66
100, 229.15, 1950, 6801, 66
100, 231.53, 1950, 6801, 66
100, 231.79, 1950, 6801, 67
100, 231.08, 1950, 6801, 66
100, 231.22, 1950, 6801, 66
100, 231.58, 1950, 6801, 67
100, 231.51, 1950, 6801, 67
100, 231.59, 1950, 6801, 67
100, 231.63, 1950, 6801, 67
100, 231.91, 1950, 6801, 67
100, 230.69, 1950, 6801, 67
100, 231.83, 1950, 6801, 67
100, 230.42, 1950, 6801, 67
100, 229.35, 1950, 6801, 67
100, 230.82, 1950, 6801, 67
100, 232.22, 1950, 6801, 67
100, 231.93, 1950, 6801, 67
100, 231.99, 1950, 6801, 67
100, 232.12, 1950, 6801, 68
100, 232.65, 1950, 6801, 68
100, 230.43, 1950, 6801, 67
100, 230.85, 1950, 6801, 68
100, 231.01, 1950, 6801, 68
100, 231.76, 1950, 6801, 68
100, 231.36, 1950, 6801, 68
99, 229.28, 1935, 6801, 68
100, 228.06, 1950, 6801, 68
100, 231.52, 1950, 6801, 68
100, 231.98, 1950, 6801, 68
100, 231.81, 1950, 6801, 68
100, 232.85, 1950, 6801, 68
100, 231.42, 1950, 6801, 68
100, 231.80, 1950, 6801, 68
100, 230.88, 1950, 6801, 68
100, 230.71, 1950, 6801, 68
100, 232.32, 1950, 6801, 68
100, 231.83, 1950, 6801, 68
100, 232.62, 1950, 6801, 68
100, 231.23, 1950, 6801, 69
