util,power,sm_clk,mem_clk,temp
19, 37.89, 855, 5001, 56
21, 38.54, 855, 5001, 56
19, 35.66, 1200, 5001, 55
19, 40.39, 1200, 5001, 55
47, 37.01, 750, 810, 55
100, 107.82, 1980, 6801, 58
100, 227.45, 1965, 6801, 62
100, 228.29, 1965, 6801, 63
100, 227.89, 1965, 6801, 63
100, 228.08, 1965, 6801, 64
100, 227.60, 1965, 6801, 64
100, 228.87, 1950, 6801, 64
100, 229.58, 1965, 6801, 64
100, 229.03, 1965, 6801, 65
100, 228.62, 1965, 6801, 65
100, 229.52, 1965, 6801, 65
100, 228.92, 1965, 6801, 65
100, 229.17, 1965, 6801, 65
100, 223.94, 1965, 6801, 65
100, 228.84, 1965, 6801, 65
100, 228.73, 1965, 6801, 66
100, 230.04, 1965, 6801, 66
100, 230.07, 1965, 6801, 66
100, 230.11, 1965, 6801, 66
100, 230.25, 1965, 6801, 66
100, 228.99, 1965, 6801, 66
100, 230.12, 1965, 6801, 66
100, 229.82, 1965, 6801, 66
100, 229.65, 1965, 6801, 66
100, 229.38, 1965, 6801, 67
100, 230.51, 1965, 6801, 67
99, 226.96, 1965, 6801, 67
100, 229.42, 1965, 6801, 67
100, 230.32, 1965, 6801, 67
100, 230.95, 1950, 6801, 67
100, 229.56, 1950, 6801, 67
100, 230.62, 1950, 6801, 67
100, 230.31, 1950, 6801, 67
100, 230.23, 1950, 6801, 68
100, 230.32, 1950, 6801, 67
100, 231.19, 1950, 6801, 67
100, 231.97, 1965, 6801, 68
100, 229.80, 1950, 6801, 68
100, 231.39, 1965, 6801, 68
100, 230.35, 1950, 6801, 68
100, 226.75, 1950, 6801, 68
100, 230.06, 1950, 6801, 68
100, 230.40, 1950, 6801, 68
100, 231.17, 1950, 6801, 68
100, 230.68, 1950, 6801, 68
100, 229.96, 1950, 6801, 68
100, 229.51, 1950, 6801, 68
100, 230.46, 1950, 6801, 68
100, 230.91, 1950, 6801, 68
100, 231.58, 1950, 6801, 68
100, 230.58, 1950, 6801, 68
100, 230.88, 1950, 6801, 68
100, 231.14, 1965, 6801, 68
100, 225.88, 1950, 6801, 69
100, 230.77, 1950, 6801, 68
100, 231.24, 1950, 6801, 68
100, 230.96, 1950, 6801, 69
100, 231.65, 1950, 6801, 68
100, 231.28, 1950, 6801, 69
100, 231.20, 1965, 6801, 69
100, 231.24, 1950, 6801, 69
100, 230.93, 1965, 6801, 69
100, 231.31, 1950, 6801, 69
100, 230.92, 1950, 6801, 69
100, 230.63, 1935, 6801, 69
100, 231.39, 1950, 6801, 69
