util,power,sm_clk,mem_clk,temp
25, 23.59, 210, 405, 55
26, 23.75, 210, 405, 55
27, 23.58, 210, 405, 54
39, 23.35, 210, 405, 54
24, 23.38, 210, 405, 54
30, 23.31, 210, 405, 54
23, 23.19, 210, 405, 53
29, 23.27, 210, 405, 53
48, 34.77, 210, 405, 53
100, 236.17, 1950, 6801, 62
100, 237.21, 1950, 6801, 63
100, 238.21, 1950, 6801, 63
100, 237.47, 1950, 6801, 63
100, 238.20, 1950, 6801, 64
100, 238.39, 1950, 6801, 64
100, 237.16, 1950, 6801, 64
100, 237.63, 1965, 6801, 65
100, 238.02, 1950, 6801, 64
100, 238.51, 1935, 6801, 65
100, 237.85, 1950, 6801, 65
100, 234.56, 1950, 6801, 66
100, 237.88, 1935, 6801, 66
100, 238.06, 1950, 6801, 66
100, 238.31, 1950, 6801, 66
100, 238.44, 1950, 6801, 66
100, 238.24, 1950, 6801, 66
100, 238.64, 1935, 6801, 66
100, 238.12, 1935, 6801, 66
100, 236.54, 1935, 6801, 67
100, 237.11, 1950, 6801, 67
100, 238.21, 1935, 6801, 67
100, 233.25, 1935, 6801, 67
100, 237.11, 1935, 6801, 67
100, 238.45, 1950, 6801, 67
100, 237.38, 1935, 6801, 67
100, 238.88, 1920, 6801, 68
100, 238.29, 1950, 6801, 68
100, 236.92, 1935, 6801, 67
100, 239.05, 1935, 6801, 68
100, 237.63, 1950, 6801, 68
100, 237.83, 1935, 6801, 68
100, 236.74, 1935, 6801, 68
100, 237.66, 1935, 6801, 68
100, 230.07, 1935, 6801, 68
100, 237.63, 1950, 6801, 68
100, 235.35, 1935, 6801, 68
100, 237.38, 1920, 6801, 68
100, 237.67, 1935, 6801, 68
100, 236.99, 1935, 6801, 68
100, 236.55, 1935, 6801, 69
100, 236.49, 1935, 6801, 68
100, 239.28, 1920, 6801, 69
100, 238.45, 1935, 6801, 69
100, 237.81, 1920, 6801, 69
100, 232.64, 1935, 6801, 69
100, 238.49, 1935, 6801, 69
100, 235.96, 1935, 6801, 69
100, 238.24, 1950, 6801, 69
100, 236.92, 1935, 6801, 69
100, 236.99, 1935, 6801, 69
100, 238.58, 1935, 6801, 69
100, 237.90, 1935, 6801, 69
100, 237.76, 1935, 6801, 70
100, 238.53, 1920, 6801, 70
100, 238.15, 1935, 6801, 69
38, 213.48, 1935, 6801, 70
