util,power,sm_clk,mem_clk,temp
11, 22.66, 210, 405, 55
11, 22.70, 210, 405, 55
16, 22.87, 210, 405, 55
11, 22.71, 210, 405, 55
15, 22.58, 210, 405, 54
76, 65.57, 210, 405, 54
100, 239.10, 1950, 6801, 63
100, 238.57, 1935, 6801, 63
100, 239.07, 1935, 6801, 64
100, 238.45, 1935, 6801, 64
100, 239.39, 1935, 6801, 64
100, 238.28, 1935, 6801, 65
100, 238.66, 1935, 6801, 65
100, 237.85, 1935, 6801, 65
100, 238.74, 1935, 6801, 66
100, 238.47, 1935, 6801, 65
100, 234.54, 1935, 6801, 65
100, 238.53, 1935, 6801, 66
100, 238.69, 1935, 6801, 66
100, 238.86, 1935, 6801, 66
100, 239.02, 1935, 6801, 67
100, 238.87, 1935, 6801, 67
100, 238.73, 1935, 6801, 67
100, 238.72, 1920, 6801, 67
100, 239.28, 1920, 6801, 67
100, 238.57, 1920, 6801, 67
100, 238.62, 1920, 6801, 67
100, 237.38, 1920, 6801, 67
100, 236.89, 1905, 6801, 68
100, 238.57, 1920, 6801, 68
100, 239.14, 1935, 6801, 68
100, 239.05, 1935, 6801, 68
100, 238.86, 1920, 6801, 68
100, 238.51, 1920, 6801, 68
100, 238.01, 1920, 6801, 68
100, 238.62, 1920, 6801, 68
100, 239.10, 1920, 6801, 68
100, 238.35, 1920, 6801, 69
100, 238.55, 1935, 6801, 69
100, 234.78, 1920, 6801, 69
100, 238.87, 1935, 6801, 69
100, 239.40, 1920, 6801, 69
100, 238.74, 1920, 6801, 69
100, 238.68, 1920, 6801, 69
100, 238.45, 1920, 6801, 69
100, 238.45, 1920, 6801, 69
100, 238.18, 1920, 6801, 69
100, 238.18, 1920, 6801, 69
100, 239.00, 1920, 6801, 69
100, 239.25, 1920, 6801, 70
100, 235.77, 1935, 6801, 69
100, 238.93, 1935, 6801, 69
100, 239.11, 1920, 6801, 70
100, 238.05, 1920, 6801, 69
100, 238.33, 1920, 6801, 70
100, 239.07, 1920, 6801, 70
100, 238.74, 1920, 6801, 70
100, 238.50, 1920, 6801, 69
100, 238.79, 1920, 6801, 69
100, 238.47, 1920, 6801, 70
100, 239.22, 1920, 6801, 70
