util,power,sm_clk,mem_clk,temp
18, 39.65, 1245, 5001, 55
19, 40.60, 1245, 5001, 55
20, 38.56, 900, 5001, 55
44, 37.39, 555, 810, 54
21, 37.04, 1170, 5001, 54
20, 39.99, 1170, 5001, 54
21, 38.83, 660, 5001, 54
47, 33.39, 1170, 5001, 54
20, 39.86, 1170, 5001, 54
85, 58.39, 1830, 6801, 54
100, 227.52, 1980, 6801, 61
100, 227.45, 1965, 6801, 62
100, 228.06, 1965, 6801, 62
100, 228.22, 1965, 6801, 62
100, 228.74, 1965, 6801, 63
100, 228.88, 1965, 6801, 63
100, 228.13, 1965, 6801, 63
100, 228.99, 1965, 6801, 64
100, 229.44, 1965, 6801, 64
100, 229.38, 1965, 6801, 64
100, 227.61, 1950, 6801, 64
100, 228.81, 1965, 6801, 64
100, 223.20, 1965, 6801, 64
100, 227.13, 1965, 6801, 64
100, 228.99, 1965, 6801, 65
100, 228.29, 1965, 6801, 65
100, 228.50, 1965, 6801, 65
100, 228.95, 1965, 6801, 65
100, 229.25, 1965, 6801, 65
100, 230.14, 1965, 6801, 65
100, 230.40, 1965, 6801, 66
100, 228.86, 1965, 6801, 66
100, 230.16, 1965, 6801, 66
100, 230.24, 1965, 6801, 66
100, 224.70, 1965, 6801, 66
100, 228.76, 1950, 6801, 66
100, 229.84, 1965, 6801, 66
100, 229.88, 1965, 6801, 66
100, 229.84, 1965, 6801, 66
100, 229.03, 1950, 6801, 66
100, 228.55, 1950, 6801, 67
100, 228.67, 1950, 6801, 66
100, 229.04, 1965, 6801, 66
100, 229.07, 1965, 6801, 67
100, 228.76, 1950, 6801, 67
100, 228.68, 1965, 6801, 67
100, 222.76, 1965, 6801, 66
100, 226.77, 1950, 6801, 67
100, 228.39, 1950, 6801, 67
100, 229.04, 1950, 6801, 67
100, 227.99, 1965, 6801, 67
100, 229.19, 1950, 6801, 67
100, 228.24, 1950, 6801, 67
100, 228.86, 1950, 6801, 67
100, 229.47, 1950, 6801, 67
100, 230.15, 1950, 6801, 68
100, 228.91, 1950, 6801, 67
100, 228.11, 1950, 6801, 67
100, 229.24, 1950, 6801, 68
100, 222.75, 1965, 6801, 67
100, 226.56, 1950, 6801, 67
100, 227.52, 1950, 6801, 68
100, 229.73, 1965, 6801, 68
100, 228.00, 1965, 6801, 68
100, 229.60, 1950, 6801, 68
100, 229.70, 1965, 6801, 68
100, 228.90, 1965, 6801, 68
100, 228.60, 1950, 6801, 68
100, 229.65, 1950, 6801, 68
100, 227.73, 1950, 6801, 68
100, 229.37, 1950, 6801, 68
