util,power,sm_clk,mem_clk,temp
21, 38.13, 780, 5001, 55
21, 38.41, 780, 5001, 55
45, 33.37, 675, 810, 55
20, 38.89, 1125, 5001, 55
45, 37.93, 840, 5001, 54
20, 38.56, 840, 5001, 54
48, 36.18, 690, 810, 54
18, 37.84, 1185, 5001, 54
19, 39.93, 1185, 5001, 54
100, 129.78, 1980, 6801, 61
100, 227.48, 1965, 6801, 62
100, 227.97, 1965, 6801, 62
100, 227.03, 1965, 6801, 62
100, 227.10, 1965, 6801, 63
100, 227.96, 1965, 6801, 63
100, 228.16, 1965, 6801, 63
100, 228.30, 1965, 6801, 64
100, 228.15, 1950, 6801, 64
100, 229.35, 1965, 6801, 64
100, 228.73, 1965, 6801, 64
100, 229.04, 1965, 6801, 64
100, 225.07, 1965, 6801, 65
100, 227.16, 1965, 6801, 65
100, 227.63, 1965, 6801, 65
100, 228.52, 1965, 6801, 65
100, 227.32, 1965, 6801, 65
100, 225.84, 1965, 6801, 65
100, 227.78, 1965, 6801, 65
100, 228.94, 1965, 6801, 66
100, 229.81, 1965, 6801, 66
100, 229.48, 1965, 6801, 66
100, 230.01, 1965, 6801, 66
100, 230.17, 1965, 6801, 66
100, 229.91, 1965, 6801, 66
100, 223.39, 1965, 6801, 66
100, 228.30, 1965, 6801, 66
100, 230.25, 1965, 6801, 66
100, 229.01, 1965, 6801, 66
100, 230.38, 1965, 6801, 66
100, 228.38, 1965, 6801, 66
100, 230.26, 1950, 6801, 67
100, 230.69, 1950, 6801, 67
100, 228.43, 1950, 6801, 67
100, 228.96, 1950, 6801, 67
100, 229.52, 1935, 6801, 67
100, 228.99, 1950, 6801, 67
100, 224.71, 1950, 6801, 66
100, 227.72, 1950, 6801, 67
100, 229.24, 1965, 6801, 67
100, 229.22, 1950, 6801, 67
100, 228.48, 1950, 6801, 67
100, 228.16, 1965, 6801, 68
100, 230.02, 1950, 6801, 68
100, 229.27, 1965, 6801, 67
100, 229.02, 1950, 6801, 68
100, 228.70, 1950, 6801, 68
100, 228.67, 1950, 6801, 68
100, 228.19, 1950, 6801, 68
100, 227.05, 1965, 6801, 68
100, 225.20, 1950, 6801, 68
100, 227.86, 1950, 6801, 68
100, 228.73, 1965, 6801, 68
100, 227.88, 1965, 6801, 68
100, 229.93, 1950, 6801, 68
100, 228.43, 1950, 6801, 68
100, 229.91, 1950, 6801, 68
100, 229.23, 1950, 6801, 68
100, 229.11, 1965, 6801, 68
100, 228.86, 1950, 6801, 68
100, 230.39, 1950, 6801, 68
100, 229.41, 1950, 6801, 68
