util,power,sm_clk,mem_clk,temp
21, 34.76, 1245, 5001, 56
17, 41.29, 1245, 5001, 56
46, 36.99, 900, 810, 55
19, 39.22, 1155, 5001, 55
45, 38.13, 810, 810, 55
17, 36.77, 1185, 5001, 55
19, 40.30, 1185, 5001, 55
45, 35.64, 705, 810, 54
20, 36.31, 1125, 5001, 54
100, 152.54, 1980, 6801, 59
100, 227.18, 1965, 6801, 62
100, 227.38, 1965, 6801, 63
100, 228.59, 1965, 6801, 63
100, 229.98, 1965, 6801, 63
100, 229.18, 1965, 6801, 64
100, 230.27, 1965, 6801, 64
100, 229.74, 1965, 6801, 64
100, 229.42, 1965, 6801, 64
100, 229.15, 1965, 6801, 65
100, 229.09, 1965, 6801, 65
100, 230.40, 1965, 6801, 65
100, 224.92, 1965, 6801, 65
100, 227.85, 1965, 6801, 65
100, 228.43, 1965, 6801, 65
100, 230.08, 1965, 6801, 65
100, 228.85, 1965, 6801, 66
100, 230.02, 1965, 6801, 66
100, 229.10, 1965, 6801, 66
100, 229.61, 1965, 6801, 66
100, 229.64, 1965, 6801, 66
100, 229.98, 1965, 6801, 66
100, 230.03, 1965, 6801, 66
100, 230.89, 1965, 6801, 66
99, 227.16, 1965, 6801, 67
100, 227.51, 1965, 6801, 67
100, 229.52, 1965, 6801, 67
100, 228.17, 1950, 6801, 66
100, 228.27, 1950, 6801, 67
100, 229.32, 1950, 6801, 67
100, 230.47, 1965, 6801, 67
100, 230.90, 1950, 6801, 67
100, 230.35, 1950, 6801, 67
100, 230.00, 1950, 6801, 67
100, 229.15, 1965, 6801, 67
100, 228.48, 1965, 6801, 67
100, 229.58, 1965, 6801, 68
100, 225.74, 1950, 6801, 67
100, 228.27, 1965, 6801, 67
100, 229.66, 1950, 6801, 68
100, 228.34, 1965, 6801, 67
100, 228.88, 1965, 6801, 68
100, 228.39, 1950, 6801, 68
100, 228.61, 1950, 6801, 68
100, 229.08, 1965, 6801, 68
100, 228.46, 1950, 6801, 68
100, 229.63, 1950, 6801, 68
100, 229.47, 1950, 6801, 68
100, 229.04, 1950, 6801, 68
100, 226.29, 1965, 6801, 68
100, 227.63, 1950, 6801, 68
100, 229.00, 1950, 6801, 68
100, 228.07, 1950, 6801, 68
100, 230.05, 1965, 6801, 68
100, 227.68, 1950, 6801, 68
100, 229.52, 1950, 6801, 68
100, 229.03, 1935, 6801, 68
100, 228.64, 1965, 6801, 68
100, 229.01, 1950, 6801, 68
100, 228.68, 1950, 6801, 68
100, 229.09, 1950, 6801, 68
100, 229.42, 1965, 6801, 69
