util,power,sm_clk,mem_clk,temp
12, 21.31, 210, 405, 50
14, 21.43, 210, 405, 50
17, 21.30, 210, 405, 50
16, 21.25, 210, 405, 50
17, 21.18, 210, 405, 49
100, 147.14, 1965, 6801, 54
100, 238.30, 1950, 6801, 59
100, 238.82, 1950, 6801, 59
100, 238.75, 1950, 6801, 60
100, 239.70, 1950, 6801, 60
100, 239.05, 1950, 6801, 61
100, 238.66, 1950, 6801, 61
100, 239.13, 1950, 6801, 61
100, 239.40, 1950, 6801, 61
100, 238.89, 1935, 6801, 62
100, 239.10, 1950, 6801, 62
100, 237.18, 1950, 6801, 62
100, 238.68, 1950, 6801, 63
100, 239.08, 1950, 6801, 63
100, 238.47, 1950, 6801, 63
100, 238.87, 1950, 6801, 63
100, 238.49, 1950, 6801, 63
100, 238.26, 1950, 6801, 63
100, 238.52, 1935, 6801, 63
100, 238.89, 1950, 6801, 64
100, 239.44, 1920, 6801, 64
100, 238.68, 1950, 6801, 64
100, 234.76, 1935, 6801, 64
100, 238.86, 1935, 6801, 64
100, 237.88, 1935, 6801, 64
100, 238.80, 1935, 6801, 64
100, 238.87, 1950, 6801, 65
100, 239.13, 1950, 6801, 65
100, 239.35, 1935, 6801, 65
100, 238.99, 1935, 6801, 65
100, 237.98, 1935, 6801, 65
100, 239.00, 1935, 6801, 65
100, 238.30, 1935, 6801, 65
100, 234.32, 1935, 6801, 65
100, 239.15, 1935, 6801, 65
100, 238.54, 1935, 6801, 66
100, 238.93, 1950, 6801, 66
100, 238.93, 1935, 6801, 65
100, 238.88, 1920, 6801, 66
100, 239.16, 1935, 6801, 66
100, 238.64, 1935, 6801, 66
100, 239.11, 1935, 6801, 66
100, 238.63, 1935, 6801, 66
100, 238.59, 1935, 6801, 66
100, 234.50, 1935, 6801, 66
100, 238.96, 1935, 6801, 66
100, 239.14, 1935, 6801, 66
100, 238.99, 1935, 6801, 66
100, 238.88, 1935, 6801, 66
100, 239.09, 1935, 6801, 67
100, 238.94, 1935, 6801, 67
100, 238.87, 1935, 6801, 67
100, 239.04, 1935, 6801, 67
100, 239.42, 1935, 6801, 67
100, 239.49, 1935, 6801, 67
