util,power,sm_clk,mem_clk,temp
14, 37.23, 1155, 5001, 55
18, 39.62, 1155, 5001, 54
46, 33.16, 945, 810, 54
20, 39.06, 1200, 5001, 54
44, 38.19, 1200, 5001, 54
19, 36.13, 1110, 5001, 54
19, 39.10, 1110, 5001, 53
40, 35.08, 630, 810, 53
29, 32.42, 915, 810, 53
100, 208.35, 1965, 6801, 61
100, 229.87, 1950, 6801, 61
100, 231.81, 1965, 6801, 62
100, 232.70, 1950, 6801, 62
100, 231.34, 1965, 6801, 63
100, 231.95, 1965, 6801, 63
100, 232.27, 1950, 6801, 63
100, 231.76, 1965, 6801, 63
100, 232.68, 1965, 6801, 64
100, 233.61, 1965, 6801, 64
100, 233.15, 1980, 6801, 64
100, 233.60, 1965, 6801, 65
100, 224.89, 1965, 6801, 64
100, 231.46, 1965, 6801, 64
100, 235.12, 1950, 6801, 65
100, 234.81, 1950, 6801, 65
100, 232.76, 1950, 6801, 65
100, 233.92, 1950, 6801, 65
100, 231.85, 1950, 6801, 65
100, 231.40, 1950, 6801, 66
100, 232.33, 1950, 6801, 66
100, 234.28, 1950, 6801, 66
100, 232.55, 1950, 6801, 66
100, 233.50, 1950, 6801, 66
100, 233.48, 1950, 6801, 66
100, 229.17, 1950, 6801, 66
100, 233.22, 1950, 6801, 66
100, 232.40, 1950, 6801, 66
100, 234.24, 1950, 6801, 67
100, 232.51, 1950, 6801, 67
100, 234.05, 1950, 6801, 67
100, 238.00, 1950, 6801, 67
100, 236.21, 1950, 6801, 67
100, 232.78, 1950, 6801, 67
100, 233.40, 1950, 6801, 67
100, 233.30, 1950, 6801, 67
100, 233.56, 1950, 6801, 67
100, 228.44, 1950, 6801, 67
100, 231.59, 1950, 6801, 67
100, 233.57, 1950, 6801, 67
100, 233.71, 1950, 6801, 67
100, 233.78, 1950, 6801, 67
100, 232.79, 1935, 6801, 68
100, 236.88, 1950, 6801, 68
100, 237.63, 1950, 6801, 68
100, 233.48, 1950, 6801, 68
100, 232.45, 1950, 6801, 68
100, 233.93, 1950, 6801, 68
100, 233.70, 1950, 6801, 68
100, 234.15, 1965, 6801, 68
100, 227.64, 1935, 6801, 68
100, 232.57, 1950, 6801, 68
100, 232.04, 1950, 6801, 68
100, 234.54, 1935, 6801, 68
100, 236.53, 1935, 6801, 68
100, 235.02, 1950, 6801, 68
100, 233.08, 1950, 6801, 68
100, 234.18, 1950, 6801, 68
100, 233.44, 1950, 6801, 69
100, 233.43, 1950, 6801, 69
100, 234.83, 1950, 6801, 69
100, 232.86, 1950, 6801, 68
100, 233.38, 1950, 6801, 69
