util,power,sm_clk,mem_clk,temp
16, 40.08, 1200, 5001, 55
20, 37.68, 765, 5001, 55
19, 38.44, 765, 5001, 54
46, 33.56, 885, 810, 54
18, 39.77, 1215, 5001, 54
24, 38.33, 855, 5001, 54
21, 38.66, 855, 5001, 54
26, 38.64, 510, 5001, 54
48, 33.38, 975, 810, 53
78, 89.89, 1830, 6801, 53
100, 226.45, 1980, 6801, 61
100, 227.77, 1965, 6801, 62
100, 227.88, 1965, 6801, 62
100, 228.50, 1965, 6801, 62
100, 227.63, 1965, 6801, 63
100, 228.48, 1965, 6801, 63
100, 228.61, 1965, 6801, 63
100, 228.24, 1965, 6801, 64
100, 228.48, 1965, 6801, 64
100, 230.21, 1965, 6801, 64
100, 228.09, 1965, 6801, 64
100, 230.07, 1965, 6801, 65
100, 220.34, 1965, 6801, 64
100, 226.05, 1950, 6801, 64
100, 228.16, 1965, 6801, 65
100, 226.47, 1965, 6801, 65
100, 228.75, 1965, 6801, 65
100, 228.20, 1965, 6801, 65
100, 229.31, 1965, 6801, 65
100, 228.48, 1965, 6801, 65
100, 229.96, 1965, 6801, 66
100, 227.98, 1965, 6801, 66
100, 229.41, 1965, 6801, 66
100, 230.04, 1965, 6801, 66
100, 225.05, 1950, 6801, 66
100, 228.33, 1965, 6801, 66
100, 230.55, 1965, 6801, 66
100, 228.46, 1965, 6801, 66
100, 230.41, 1965, 6801, 66
100, 228.26, 1965, 6801, 66
100, 229.38, 1965, 6801, 66
100, 229.17, 1950, 6801, 66
100, 228.63, 1950, 6801, 67
100, 227.47, 1950, 6801, 66
100, 228.96, 1950, 6801, 67
100, 229.23, 1950, 6801, 67
100, 224.54, 1965, 6801, 66
100, 226.68, 1950, 6801, 66
100, 227.07, 1950, 6801, 67
100, 227.31, 1950, 6801, 67
100, 229.30, 1950, 6801, 67
100, 228.43, 1950, 6801, 67
100, 228.08, 1965, 6801, 67
100, 228.07, 1950, 6801, 67
100, 227.82, 1965, 6801, 67
100, 228.33, 1950, 6801, 67
100, 229.06, 1950, 6801, 67
100, 228.60, 1950, 6801, 67
100, 229.35, 1950, 6801, 68
100, 224.52, 1950, 6801, 68
100, 228.30, 1965, 6801, 67
100, 228.78, 1950, 6801, 68
100, 230.14, 1965, 6801, 68
100, 228.56, 1965, 6801, 67
100, 229.18, 1965, 6801, 68
100, 229.95, 1950, 6801, 68
100, 229.21, 1965, 6801, 68
100, 230.12, 1950, 6801, 68
100, 227.88, 1950, 6801, 68
100, 228.02, 1950, 6801, 68
100, 228.88, 1950, 6801, 68
