util,power,sm_clk,mem_clk,temp
19, 40.29, 1200, 5001, 56
22, 38.91, 870, 5001, 55
19, 38.92, 870, 5001, 55
47, 36.34, 675, 810, 55
18, 37.52, 1125, 5001, 55
41, 57.02, 1125, 5001, 55
100, 223.68, 1965, 6801, 62
100, 229.39, 1965, 6801, 63
100, 229.93, 1965, 6801, 63
100, 230.75, 1965, 6801, 64
100, 229.33, 1965, 6801, 64
100, 230.10, 1965, 6801, 64
100, 230.75, 1965, 6801, 64
100, 230.66, 1965, 6801, 65
100, 230.07, 1965, 6801, 65
100, 230.12, 1965, 6801, 65
100, 230.91, 1965, 6801, 65
100, 231.40, 1965, 6801, 66
100, 230.96, 1965, 6801, 66
100, 225.33, 1965, 6801, 66
100, 230.74, 1965, 6801, 66
100, 232.12, 1965, 6801, 66
100, 230.75, 1965, 6801, 66
100, 231.01, 1965, 6801, 66
100, 230.80, 1965, 6801, 66
100, 231.55, 1965, 6801, 66
100, 231.12, 1965, 6801, 66
100, 231.91, 1965, 6801, 67
100, 230.50, 1965, 6801, 66
100, 231.40, 1965, 6801, 67
100, 229.14, 1950, 6801, 67
100, 230.52, 1950, 6801, 67
100, 226.13, 1950, 6801, 67
100, 229.98, 1950, 6801, 67
100, 230.30, 1950, 6801, 67
100, 229.76, 1950, 6801, 67
100, 231.04, 1965, 6801, 67
100, 229.52, 1950, 6801, 67
100, 230.22, 1950, 6801, 67
100, 230.68, 1965, 6801, 68
100, 230.19, 1950, 6801, 68
100, 229.25, 1950, 6801, 67
100, 229.99, 1950, 6801, 68
100, 229.49, 1950, 6801, 68
100, 230.36, 1950, 6801, 68
100, 225.04, 1950, 6801, 67
100, 230.25, 1950, 6801, 68
100, 230.01, 1950, 6801, 68
100, 231.48, 1950, 6801, 68
100, 230.23, 1950, 6801, 68
100, 229.91, 1950, 6801, 68
100, 230.63, 1950, 6801, 68
100, 231.11, 1950, 6801, 68
100, 230.18, 1950, 6801, 68
100, 231.28, 1950, 6801, 68
100, 230.42, 1950, 6801, 68
100, 231.07, 1950, 6801, 68
100, 232.00, 1950, 6801, 68
100, 227.22, 1950, 6801, 68
100, 230.18, 1950, 6801, 69
100, 230.37, 1950, 6801, 68
100, 231.14, 1950, 6801, 69
100, 229.97, 1935, 6801, 69
100, 230.43, 1950, 6801, 69
100, 231.07, 1950, 6801, 69
100, 230.82, 1950, 6801, 68
100, 231.74, 1950, 6801, 69
100, 230.87, 1950, 6801, 69
100, 230.53, 1950, 6801, 69
100, 230.74, 1950, 6801, 69
100, 230.96, 1950, 6801, 69
71, 204.21, 1965, 6801, 64
