util,power,sm_clk,mem_clk,temp
14, 34.95, 1140, 5001, 46
18, 38.24, 1140, 5001, 46
23, 37.76, 600, 5001, 46
50, 35.57, 495, 810, 46
21, 35.42, 1185, 5001, 46
17, 38.94, 1185, 5001, 46
22, 37.48, 585, 810, 46
20, 34.67, 1305, 5001, 46
24, 41.08, 1305, 5001, 46
100, 205.58, 1995, 6801, 54
100, 225.76, 1980, 6801, 55
100, 222.30, 1980, 6801, 56
100, 225.60, 1980, 6801, 56
100, 223.73, 1980, 6801, 57
100, 224.91, 1980, 6801, 57
100, 224.76, 1980, 6801, 57
100, 225.62, 1980, 6801, 58
100, 225.01, 1980, 6801, 58
100, 224.74, 1980, 6801, 58
100, 224.99, 1980, 6801, 58
100, 224.83, 1980, 6801, 58
100, 220.59, 1950, 6801, 59
100, 224.82, 1980, 6801, 59
100, 226.36, 1980, 6801, 59
100, 226.80, 1980, 6801, 59
100, 227.80, 1980, 6801, 60
100, 226.72, 1980, 6801, 60
100, 228.33, 1980, 6801, 60
100, 226.99, 1980, 6801, 60
100, 230.10, 1965, 6801, 60
100, 229.03, 1980, 6801, 61
100, 229.44, 1980, 6801, 61
100, 228.35, 1980, 6801, 61
100, 224.02, 1980, 6801, 61
100, 227.92, 1965, 6801, 61
100, 228.28, 1980, 6801, 62
100, 230.01, 1980, 6801, 62
100, 230.88, 1965, 6801, 62
100, 229.51, 1965, 6801, 62
100, 228.86, 1965, 6801, 62
100, 231.60, 1980, 6801, 62
100, 231.00, 1980, 6801, 63
100, 230.98, 1965, 6801, 63
100, 230.89, 1965, 6801, 63
100, 231.91, 1965, 6801, 63
100, 225.52, 1950, 6801, 63
100, 227.01, 1965, 6801, 63
100, 232.10, 1965, 6801, 63
100, 229.77, 1965, 6801, 64
100, 229.79, 1980, 6801, 63
100, 231.66, 1980, 6801, 64
100, 232.48, 1965, 6801, 64
100, 229.24, 1965, 6801, 64
100, 230.89, 1980, 6801, 64
100, 230.51, 1965, 6801, 64
100, 230.40, 1980, 6801, 64
100, 231.85, 1980, 6801, 64
100, 227.03, 1965, 6801, 64
100, 229.05, 1965, 6801, 64
100, 231.71, 1965, 6801, 65
100, 230.25, 1965, 6801, 65
100, 232.16, 1965, 6801, 65
100, 229.68, 1965, 6801, 65
100, 230.89, 1965, 6801, 65
100, 231.45, 1965, 6801, 65
100, 230.17, 1965, 6801, 65
100, 229.42, 1980, 6801, 65
100, 228.90, 1950, 6801, 65
100, 233.75, 1950, 6801, 66
