util,power,sm_clk,mem_clk,temp
29, 23.38, 210, 405, 55
28, 23.42, 210, 405, 54
26, 23.50, 210, 405, 54
22, 23.29, 210, 405, 54
26, 23.53, 210, 405, 54
28, 23.09, 210, 405, 53
30, 23.30, 210, 405, 53
26, 23.42, 210, 405, 53
100, 85.60, 1830, 6801, 57
100, 233.97, 1950, 6801, 61
100, 232.45, 1950, 6801, 62
100, 229.38, 1950, 6801, 62
100, 229.72, 1950, 6801, 63
100, 231.12, 1950, 6801, 63
100, 229.91, 1965, 6801, 63
100, 236.31, 1965, 6801, 64
100, 234.96, 1965, 6801, 64
100, 238.73, 1950, 6801, 65
100, 236.61, 1965, 6801, 65
100, 229.75, 1965, 6801, 64
100, 232.89, 1965, 6801, 65
100, 235.41, 1965, 6801, 65
100, 233.03, 1965, 6801, 66
100, 234.92, 1935, 6801, 66
100, 234.21, 1935, 6801, 66
100, 237.74, 1950, 6801, 66
100, 237.82, 1950, 6801, 67
100, 236.32, 1950, 6801, 67
100, 236.75, 1950, 6801, 66
100, 236.09, 1950, 6801, 66
100, 228.65, 1950, 6801, 67
100, 231.25, 1950, 6801, 66
100, 234.40, 1950, 6801, 67
100, 233.45, 1935, 6801, 67
100, 235.62, 1935, 6801, 67
100, 237.74, 1950, 6801, 67
100, 236.25, 1950, 6801, 67
100, 235.28, 1950, 6801, 67
100, 237.56, 1935, 6801, 68
100, 236.24, 1935, 6801, 68
100, 234.47, 1950, 6801, 68
100, 226.98, 1935, 6801, 68
100, 232.59, 1950, 6801, 68
100, 234.96, 1935, 6801, 68
100, 233.12, 1935, 6801, 68
100, 234.15, 1950, 6801, 68
100, 236.22, 1950, 6801, 68
100, 236.17, 1950, 6801, 68
100, 234.70, 1950, 6801, 69
100, 234.73, 1935, 6801, 68
100, 237.37, 1950, 6801, 68
100, 234.85, 1935, 6801, 68
100, 229.44, 1950, 6801, 67
100, 234.24, 1935, 6801, 69
100, 234.26, 1950, 6801, 69
100, 236.23, 1950, 6801, 69
100, 238.41, 1935, 6801, 69
100, 235.30, 1950, 6801, 69
100, 236.66, 1950, 6801, 69
100, 235.90, 1950, 6801, 69
100, 237.53, 1935, 6801, 69
100, 236.75, 1935, 6801, 69
100, 236.25, 1935, 6801, 69
