util,power,sm_clk,mem_clk,temp
22, 38.97, 720, 810, 56
20, 38.98, 870, 5001, 56
45, 35.94, 555, 810, 55
20, 37.18, 1140, 5001, 55
19, 39.63, 1140, 5001, 55
100, 118.56, 1980, 6801, 62
100, 230.09, 1965, 6801, 63
100, 230.22, 1950, 6801, 63
100, 230.93, 1965, 6801, 64
100, 230.53, 1965, 6801, 64
100, 230.16, 1965, 6801, 64
100, 230.86, 1965, 6801, 64
100, 232.21, 1965, 6801, 65
100, 232.04, 1965, 6801, 65
100, 230.80, 1965, 6801, 65
100, 230.96, 1965, 6801, 65
100, 231.03, 1965, 6801, 66
100, 231.85, 1965, 6801, 65
100, 225.17, 1965, 6801, 65
100, 231.25, 1965, 6801, 66
100, 230.40, 1965, 6801, 66
100, 231.44, 1965, 6801, 66
100, 231.60, 1965, 6801, 66
100, 231.13, 1965, 6801, 66
100, 231.15, 1965, 6801, 66
100, 231.88, 1965, 6801, 66
100, 231.61, 1965, 6801, 67
100, 231.44, 1965, 6801, 67
100, 232.36, 1965, 6801, 67
100, 229.85, 1965, 6801, 67
100, 230.15, 1950, 6801, 67
99, 223.97, 1965, 6801, 67
100, 229.40, 1950, 6801, 67
100, 230.91, 1950, 6801, 67
100, 230.13, 1950, 6801, 67
100, 230.41, 1950, 6801, 67
100, 230.48, 1950, 6801, 67
100, 230.41, 1950, 6801, 67
100, 230.01, 1950, 6801, 67
100, 230.55, 1950, 6801, 68
100, 230.44, 1965, 6801, 67
100, 230.94, 1950, 6801, 68
100, 231.17, 1950, 6801, 68
100, 229.87, 1950, 6801, 68
100, 228.13, 1950, 6801, 68
100, 230.07, 1965, 6801, 68
100, 231.03, 1950, 6801, 68
100, 231.52, 1950, 6801, 68
100, 230.67, 1950, 6801, 68
100, 231.23, 1950, 6801, 68
100, 231.25, 1965, 6801, 68
100, 230.84, 1950, 6801, 68
100, 231.10, 1950, 6801, 68
100, 230.53, 1950, 6801, 68
100, 231.38, 1950, 6801, 68
100, 230.52, 1950, 6801, 68
100, 230.84, 1950, 6801, 68
100, 230.63, 1950, 6801, 69
100, 227.88, 1950, 6801, 68
100, 231.15, 1950, 6801, 69
100, 232.26, 1950, 6801, 68
100, 231.64, 1950, 6801, 69
100, 230.30, 1950, 6801, 69
100, 230.57, 1950, 6801, 69
100, 232.01, 1950, 6801, 69
100, 231.35, 1950, 6801, 69
100, 231.52, 1950, 6801, 69
100, 231.43, 1950, 6801, 69
100, 231.61, 1965, 6801, 69
100, 232.09, 1950, 6801, 69
100, 231.63, 1950, 6801, 69
