21, 38.37, 1230, 53
18, 38.41, 900, 52
48, 35.72, 795, 52
17, 37.35, 1320, 52
18, 41.02, 1320, 52
20, 37.23, 915, 52
20, 37.62, 915, 52
20, 33.28, 1140, 51
20, 38.51, 1140, 51
26, 39.29, 870, 51
100, 208.71, 1980, 59
100, 213.65, 1980, 59
100, 214.54, 1980, 60
100, 214.34, 1980, 60
100, 214.11, 1980, 60
100, 214.32, 1980, 60
100, 215.65, 1980, 61
100, 215.17, 1980, 61
100, 215.51, 1980, 61
100, 215.20, 1980, 61
100, 216.10, 1980, 61
100, 215.52, 1980, 61
100, 212.54, 1980, 62
100, 214.59, 1980, 62
100, 214.03, 1980, 62
100, 216.18, 1980, 62
100, 215.37, 1980, 62
100, 216.05, 1980, 62
100, 215.28, 1980, 62
100, 216.87, 1980, 62
100, 215.87, 1980, 63
100, 217.13, 1980, 63
100, 216.19, 1980, 63
100, 216.44, 1980, 63
100, 216.63, 1980, 63
100, 215.16, 1980, 63
100, 216.39, 1980, 63
100, 216.45, 1980, 63
100, 216.51, 1980, 63
100, 216.13, 1980, 63
100, 215.95, 1980, 63
100, 216.03, 1980, 63
100, 216.03, 1980, 64
100, 217.10, 1980, 64
100, 216.85, 1980, 64
100, 216.27, 1980, 64
100, 216.02, 1980, 64
100, 215.21, 1980, 64
100, 216.53, 1980, 64
100, 214.45, 1965, 64
100, 212.14, 1965, 64
100, 211.00, 1965, 64
100, 212.04, 1965, 64
100, 211.12, 1965, 64
100, 213.15, 1965, 64
100, 211.81, 1965, 64
100, 212.79, 1965, 64
100, 213.08, 1965, 64
100, 212.94, 1965, 64
100, 213.34, 1965, 64
100, 212.71, 1965, 64
100, 211.37, 1965, 64
100, 213.16, 1965, 64
100, 211.87, 1965, 64
100, 210.98, 1965, 64
100, 212.83, 1965, 65
100, 211.78, 1965, 65
100, 212.56, 1965, 65
100, 211.58, 1965, 65
100, 212.14, 1965, 65
100, 211.47, 1965, 65
100, 214.68, 1965, 65
100, 217.39, 1965, 65
26, 192.40, 1965, 65
