22, 38.56, 660, 53
45, 33.44, 1125, 52
17, 40.38, 1260, 52
18, 38.12, 735, 52
21, 38.21, 825, 52
45, 34.94, 810, 52
21, 36.04, 1245, 52
18, 39.91, 1245, 51
47, 34.53, 1020, 51
100, 92.12, 1830, 53
100, 213.69, 1980, 59
100, 213.38, 1980, 59
100, 214.18, 1980, 60
100, 214.91, 1980, 60
100, 217.20, 1980, 60
100, 215.02, 1980, 60
100, 216.77, 1980, 61
100, 217.81, 1980, 61
100, 217.04, 1980, 61
100, 216.18, 1980, 61
100, 217.10, 1980, 61
100, 217.04, 1980, 62
100, 214.91, 1980, 62
100, 215.82, 1980, 62
100, 217.17, 1980, 62
100, 217.08, 1980, 62
100, 218.00, 1980, 62
100, 217.64, 1980, 62
100, 216.91, 1980, 63
100, 217.40, 1980, 63
100, 218.37, 1980, 63
100, 218.17, 1980, 63
100, 218.00, 1980, 63
100, 218.34, 1980, 63
100, 217.75, 1980, 63
100, 214.34, 1980, 63
100, 216.79, 1980, 63
100, 217.82, 1980, 63
100, 217.19, 1980, 63
100, 218.12, 1980, 64
100, 218.63, 1980, 64
100, 219.66, 1980, 64
100, 218.82, 1980, 64
100, 218.94, 1980, 64
100, 219.21, 1980, 64
100, 218.28, 1980, 64
100, 219.29, 1980, 64
100, 216.70, 1980, 64
100, 214.94, 1965, 64
100, 210.96, 1965, 64
100, 217.28, 1965, 64
100, 217.20, 1965, 64
100, 218.56, 1965, 64
100, 218.12, 1965, 64
100, 218.74, 1965, 65
100, 218.61, 1965, 65
100, 217.74, 1965, 64
100, 219.05, 1965, 65
100, 218.94, 1965, 65
100, 218.25, 1965, 65
100, 216.52, 1965, 65
100, 218.89, 1965, 65
100, 220.12, 1965, 65
100, 220.28, 1965, 65
100, 218.64, 1965, 65
100, 219.14, 1965, 65
100, 220.13, 1965, 65
100, 219.88, 1965, 65
100, 220.78, 1965, 65
100, 219.87, 1965, 65
100, 219.95, 1965, 65
100, 219.87, 1965, 65
100, 220.22, 1965, 65
