42, 31.65, 1095, 43
18, 37.12, 1140, 43
43, 34.78, 660, 43
19, 32.72, 1080, 43
18, 37.53, 1170, 43
45, 33.31, 975, 43
17, 34.50, 1185, 43
19, 37.58, 1185, 43
42, 32.13, 975, 43
100, 149.20, 1965, 50
100, 207.56, 1965, 52
100, 209.75, 1995, 53
100, 211.70, 1995, 54
100, 211.27, 1995, 54
100, 210.77, 1995, 55
100, 210.40, 1995, 55
100, 211.88, 1995, 55
100, 212.60, 1995, 56
100, 213.21, 1995, 56
100, 212.06, 1995, 56
100, 211.74, 1995, 57
100, 210.68, 1995, 57
100, 212.18, 1995, 57
100, 214.16, 1995, 57
100, 216.40, 1995, 58
100, 213.57, 1995, 58
100, 213.85, 1980, 58
100, 196.72, 1980, 57
100, 181.36, 1980, 57
100, 180.72, 1980, 57
100, 180.90, 1980, 57
100, 181.33, 1980, 57
100, 181.38, 1980, 57
100, 181.41, 1980, 57
100, 181.41, 1980, 57
100, 180.93, 1980, 57
100, 182.61, 1980, 58
100, 183.49, 1980, 58
100, 184.54, 1980, 58
100, 184.56, 1980, 58
100, 184.64, 1980, 58
100, 184.92, 1980, 58
100, 184.19, 1980, 58
100, 184.83, 1980, 58
100, 184.40, 1980, 58
100, 184.94, 1980, 58
100, 185.19, 1980, 58
100, 182.79, 1980, 59
100, 186.13, 1980, 59
100, 185.32, 1980, 59
100, 185.31, 1980, 59
100, 185.59, 1980, 59
100, 185.07, 1980, 59
100, 185.13, 1980, 59
100, 185.21, 1980, 59
100, 184.90, 1980, 59
100, 184.51, 1980, 59
100, 184.57, 1980, 59
100, 185.41, 1980, 59
100, 183.94, 1980, 59
100, 184.43, 1980, 59
100, 184.55, 1980, 59
100, 184.46, 1980, 60
100, 183.65, 1980, 60
100, 185.02, 1980, 60
100, 185.21, 1980, 60
100, 184.93, 1980, 60
100, 185.51, 1980, 60
100, 185.79, 1980, 60
100, 185.57, 1980, 60
100, 185.36, 1980, 60
100, 185.89, 1980, 60
100, 185.16, 1980, 60
100, 186.18, 1980, 60
100, 186.02, 1980, 60
100, 186.52, 1980, 60
100, 185.73, 1980, 60
100, 185.86, 1980, 61
100, 186.64, 1980, 61
100, 186.59, 1980, 60
100, 186.59, 1980, 61
100, 186.23, 1980, 61
100, 186.60, 1980, 61
100, 184.79, 1980, 61
100, 187.10, 1980, 61
100, 187.38, 1980, 61
100, 187.23, 1980, 61
100, 186.67, 1980, 61
100, 187.76, 1980, 61
100, 186.28, 1980, 61
100, 188.43, 1980, 61
100, 187.19, 1980, 61
100, 187.92, 1980, 61
100, 187.67, 1980, 61
100, 186.66, 1980, 61
100, 187.02, 1980, 61
100, 187.29, 1980, 61
100, 186.87, 1980, 61
100, 185.88, 1980, 61
100, 186.59, 1980, 61
100, 187.13, 1980, 62
100, 188.46, 1980, 62
100, 190.23, 1980, 62
100, 190.61, 1980, 62
100, 190.99, 1980, 62
100, 191.40, 1980, 62
100, 190.95, 1980, 62
100, 190.90, 1980, 62
100, 190.97, 1980, 62
100, 191.04, 1980, 62
100, 190.83, 1980, 62
100, 190.77, 1980, 62
100, 190.99, 1980, 62
100, 191.39, 1980, 62
100, 191.53, 1980, 62
100, 191.54, 1980, 62
100, 191.95, 1980, 62
100, 191.26, 1980, 62
100, 191.05, 1980, 62
100, 187.58, 1980, 62
100, 190.84, 1980, 62
100, 191.11, 1980, 62
100, 190.95, 1980, 62
100, 191.29, 1980, 62
100, 191.04, 1980, 62
100, 190.72, 1980, 62
100, 190.86, 1980, 63
100, 191.06, 1980, 62
100, 191.00, 1980, 62
100, 191.08, 1980, 63
100, 191.04, 1980, 63
100, 191.10, 1980, 62
100, 190.78, 1980, 63
100, 186.66, 1980, 62
100, 90.19, 1500, 59
100, 90.39, 1500, 58
100, 90.14, 1500, 58
100, 89.99, 1500, 58
100, 90.00, 1500, 58
100, 89.78, 1500, 57
100, 89.94, 1500, 57
100, 89.70, 1500, 57
100, 89.74, 1500, 57
100, 89.44, 1500, 57
100, 89.35, 1500, 57
100, 89.25, 1500, 57
100, 89.57, 1500, 56
100, 89.02, 1500, 56
100, 89.26, 1500, 56
100, 89.21, 1500, 56
100, 89.29, 1500, 56
100, 89.14, 1500, 56
100, 88.87, 1500, 56
100, 89.06, 1500, 56
100, 88.94, 1500, 56
100, 89.09, 1500, 56
100, 88.86, 1500, 56
100, 88.67, 1500, 55
100, 88.86, 1500, 55
100, 88.91, 1500, 55
100, 89.18, 1500, 55
100, 88.75, 1500, 55
