100, 213.13, 1980, 62
100, 202.30, 1980, 62
8, 69.82, 1980, 56
14, 57.63, 795, 55
35, 31.80, 690, 54
41, 31.43, 660, 53
34, 31.40, 660, 53
39, 31.73, 690, 53
41, 33.31, 750, 53
100, 204.94, 1980, 60
100, 219.61, 1980, 61
100, 219.43, 1980, 61
100, 219.70, 1980, 61
100, 221.81, 1980, 62
100, 220.71, 1980, 62
100, 221.21, 1980, 62
100, 222.82, 1980, 62
100, 220.81, 1980, 62
100, 221.19, 1980, 62
100, 220.98, 1980, 62
100, 221.45, 1980, 63
100, 217.21, 1980, 63
100, 217.45, 1980, 63
100, 217.69, 1980, 63
100, 217.21, 1980, 63
100, 217.44, 1980, 63
100, 217.23, 1980, 63
100, 217.30, 1980, 63
100, 218.43, 1980, 63
100, 217.71, 1980, 63
100, 218.69, 1980, 63
100, 218.39, 1980, 64
100, 219.09, 1980, 64
100, 216.50, 1980, 64
100, 220.45, 1980, 64
100, 217.25, 1980, 64
100, 218.44, 1980, 64
100, 217.99, 1980, 64
100, 219.50, 1965, 64
100, 210.57, 1965, 64
100, 210.35, 1965, 64
100, 210.23, 1965, 64
100, 209.49, 1965, 64
100, 212.12, 1965, 64
100, 215.35, 1965, 64
100, 216.36, 1965, 64
100, 215.25, 1965, 64
100, 217.51, 1965, 64
100, 215.52, 1965, 64
100, 215.79, 1965, 65
100, 216.74, 1965, 64
100, 218.08, 1965, 64
100, 216.21, 1965, 65
100, 218.40, 1965, 65
100, 216.31, 1965, 65
100, 217.96, 1965, 65
100, 217.67, 1965, 65
100, 216.55, 1965, 65
100, 217.94, 1965, 65
100, 212.56, 1965, 65
100, 217.37, 1965, 65
100, 214.62, 1965, 65
100, 216.46, 1965, 65
100, 214.60, 1965, 65
100, 214.80, 1965, 65
100, 215.43, 1965, 65
100, 214.41, 1965, 65
100, 214.78, 1965, 65
100, 215.10, 1965, 65
100, 215.85, 1965, 65
100, 214.79, 1965, 65
100, 214.74, 1965, 65
